name,type,sponsoring_org,last_updated,registered,iana_url
.tk,country-code,Telecommunication Tokelau Corporation (Teletok),2016-02-18,1997-11-07,https://www.iana.org/domains/root/db/tk.html
.tkmaxx,generic,"The TJX Companies, Inc.",2016-07-16,2016-04-07,https://www.iana.org/domains/root/db/tkmaxx.html
.tl,country-code,Ministry of Transport and  Communications; National Division of  Information and Technology,2015-02-05,2005-03-23,https://www.iana.org/domains/root/db/tl.html
.tm,country-code,TM Domain Registry Ltd,2016-02-22,1997-05-30,https://www.iana.org/domains/root/db/tm.html
.tmall,generic,Alibaba Group Holding Limited,2016-01-21,2016-01-08,https://www.iana.org/domains/root/db/tmall.html
.tn,country-code,Agence Tunisienne d'Internet,2015-03-26,1991-05-17,https://www.iana.org/domains/root/db/tn.html
.to,country-code,"Government of the Kingdom of Tonga
H.R.H. Crown Prince Tupouto'a
c/o Consulate of Tonga",2014-06-05,1995-12-18,https://www.iana.org/domains/root/db/to.html
.today,generic,"Pearl Woods, LLC",2015-06-29,2013-11-13,https://www.iana.org/domains/root/db/today.html
.tokyo,generic,"GMO Registry, Inc.",2016-01-20,2014-01-16,https://www.iana.org/domains/root/db/tokyo.html
.tools,generic,"Pioneer North, LLC",2015-06-29,2014-01-16,https://www.iana.org/domains/root/db/tools.html
.top,generic,"Jiangsu Bangning Science & Technology Co.,Ltd.",2015-04-14,2014-07-24,https://www.iana.org/domains/root/db/top.html
.toray,generic,"Toray Industries, Inc.",2016-05-06,2015-04-16,https://www.iana.org/domains/root/db/toray.html
.toshiba,generic,TOSHIBA Corporation,2016-07-28,2014-10-09,https://www.iana.org/domains/root/db/toshiba.html
.total,generic,Total SA,2016-03-09,2016-02-05,https://www.iana.org/domains/root/db/total.html
.tours,generic,"Sugar Station, LLC",2015-06-29,2015-03-12,https://www.iana.org/domains/root/db/tours.html
.town,generic,"Koko Moon, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/town.html
.toyota,generic,TOYOTA MOTOR CORPORATION,2016-03-11,2015-07-16,https://www.iana.org/domains/root/db/toyota.html
.toys,generic,"Pioneer Orchard, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/toys.html
.tp,country-code,Retired,2015-03-04,1997-05-09,https://www.iana.org/domains/root/db/tp.html
.tr,country-code,"Middle East Technical University
Department of Computer Engineering",2016-08-02,1990-09-17,https://www.iana.org/domains/root/db/tr.html
.trade,generic,Elite Registry Limited,2015-07-02,2014-03-06,https://www.iana.org/domains/root/db/trade.html
.trading,generic,DOTTRADING REGISTRY LTD,2016-02-24,2015-03-06,https://www.iana.org/domains/root/db/trading.html
.training,generic,"Wild Willow, LLC",2015-06-29,2013-12-19,https://www.iana.org/domains/root/db/training.html
.travel,sponsored,"Tralliance Registry Management Company, LLC.",2016-07-28,2005-07-27,https://www.iana.org/domains/root/db/travel.html
.travelchannel,generic,"Lifestyle Domain Holdings, Inc.",2016-06-23,2016-05-05,https://www.iana.org/domains/root/db/travelchannel.html
.travelers,generic,"Travelers TLD, LLC",2015-12-05,2015-11-25,https://www.iana.org/domains/root/db/travelers.html
.travelersinsurance,generic,"Travelers TLD, LLC",2015-12-15,2015-11-25,https://www.iana.org/domains/root/db/travelersinsurance.html
.trust,generic,Artemis Internet Inc,2014-12-08,2014-11-26,https://www.iana.org/domains/root/db/trust.html
.trv,generic,"Travelers TLD, LLC",2015-12-11,2015-11-25,https://www.iana.org/domains/root/db/trv.html
.tt,country-code,"University of the West Indies
Faculty of Engineering",2012-08-15,1991-09-03,https://www.iana.org/domains/root/db/tt.html
.tube,generic,Latin American Telecom LLC,2016-01-11,2015-12-23,https://www.iana.org/domains/root/db/tube.html
.tui,generic,TUI AG,2016-01-29,2014-09-18,https://www.iana.org/domains/root/db/tui.html
.tunes,generic,"Amazon Registry Services, Inc.",2016-02-25,2016-01-29,https://www.iana.org/domains/root/db/tunes.html
.tushu,generic,"Amazon Registry Services, Inc.",2015-12-14,2015-11-12,https://www.iana.org/domains/root/db/tushu.html
.tv,country-code,Ministry of Finance and Tourism,2016-03-14,1996-03-18,https://www.iana.org/domains/root/db/tv.html
.tvs,generic,T V SUNDRAM IYENGAR  & SONS PRIVATE LIMITED,2016-02-13,2016-02-05,https://www.iana.org/domains/root/db/tvs.html
.tw,country-code,Taiwan Network Information Center (TWNIC),2015-05-01,1989-07-31,https://www.iana.org/domains/root/db/tw.html
.tz,country-code,Tanzania Network Information Centre (tzNIC),2015-03-19,1995-07-14,https://www.iana.org/domains/root/db/tz.html
.ua,country-code,Hostmaster Ltd.,2016-05-23,1992-12-01,https://www.iana.org/domains/root/db/ua.html
.ubank,generic,National Australia Bank Limited,2016-08-18,2016-08-04,https://www.iana.org/domains/root/db/ubank.html
.ubs,generic,UBS AG,2016-02-19,2015-06-11,https://www.iana.org/domains/root/db/ubs.html
.uconnect,generic,FCA US LLC.,2016-07-28,2016-07-07,https://www.iana.org/domains/root/db/uconnect.html
.ug,country-code,Uganda Online Ltd.,2012-10-26,1995-03-08,https://www.iana.org/domains/root/db/ug.html
.uk,country-code,Nominet UK,2015-09-01,1985-07-24,https://www.iana.org/domains/root/db/uk.html
.um,country-code,Not assigned,2008-04-21,2008-04-21,https://www.iana.org/domains/root/db/um.html
.unicom,generic,China United Network Communications Corporation Limited,2016-02-04,2016-01-22,https://www.iana.org/domains/root/db/unicom.html
.university,generic,"Little Station, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/university.html
.uno,generic,Dot Latin LLC,2015-08-21,2013-11-13,https://www.iana.org/domains/root/db/uno.html
.uol,generic,UBN INTERNET LTDA.,2014-08-16,2014-08-07,https://www.iana.org/domains/root/db/uol.html
.ups,generic,"UPS Market Driver, Inc.",2016-05-31,2016-04-14,https://www.iana.org/domains/root/db/ups.html
.us,country-code,"NeuStar, Inc.",2016-08-18,1985-02-15,https://www.iana.org/domains/root/db/us.html
.uy,country-code,SeCIU - Universidad de la Republica,2015-08-24,1990-09-10,https://www.iana.org/domains/root/db/uy.html
.uz,country-code,"Computerization and Information Technologies Developing Center
UZINFOCOM",2015-10-16,1995-04-29,https://www.iana.org/domains/root/db/uz.html
.va,country-code,Holy See Secretariat of State Department of Telecommunications,2012-11-05,1995-09-11,https://www.iana.org/domains/root/db/va.html
.vacations,generic,"Atomic Tigers, LLC",2015-06-29,2014-02-13,https://www.iana.org/domains/root/db/vacations.html
.vana,generic,"Lifestyle Domain Holdings, Inc.",2016-02-21,2015-09-24,https://www.iana.org/domains/root/db/vana.html
.vc,country-code,"Ministry of Telecommunications, Science, Technology and Industry",2008-12-30,1991-09-03,https://www.iana.org/domains/root/db/vc.html
.ve,country-code,Comisión Nacional de Telecomunicaciones (CONATEL),2015-07-15,1991-03-07,https://www.iana.org/domains/root/db/ve.html
.vegas,generic,"Dot Vegas, Inc.",2014-03-31,2014-03-20,https://www.iana.org/domains/root/db/vegas.html
.ventures,generic,"Binky Lake, LLC",2015-06-29,2013-10-31,https://www.iana.org/domains/root/db/ventures.html
.verisign,generic,"VeriSign, Inc.",2016-03-02,2015-11-06,https://www.iana.org/domains/root/db/verisign.html
.versicherung,generic,dotversicherung-registry GmbH,2016-01-21,2014-05-15,https://www.iana.org/domains/root/db/versicherung.html
.vet,generic,"United TLD Holdco, Ltd",2015-06-11,2014-05-22,https://www.iana.org/domains/root/db/vet.html
.vg,country-code,Telecommunications Regulatory Commission of the Virgin Islands,2016-06-06,1997-02-20,https://www.iana.org/domains/root/db/vg.html
.vi,country-code,"Virgin Islands Public Telcommunications System
c/o COBEX Internet Services",2015-11-03,1995-08-31,https://www.iana.org/domains/root/db/vi.html
.viajes,generic,"Black Madison, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/viajes.html
.video,generic,"United TLD Holdco, Ltd",2015-06-11,2014-12-17,https://www.iana.org/domains/root/db/video.html
.vig,generic,VIENNA INSURANCE GROUP AG Wiener Versicherung Gruppe,2016-04-06,2015-11-25,https://www.iana.org/domains/root/db/vig.html
.viking,generic,Viking River Cruises (Bermuda) Ltd.,2016-02-22,2015-10-15,https://www.iana.org/domains/root/db/viking.html
.villas,generic,"New Sky, LLC",2015-06-29,2014-02-06,https://www.iana.org/domains/root/db/villas.html
.vin,generic,"Holly Shadow, LLC",2015-09-23,2015-07-23,https://www.iana.org/domains/root/db/vin.html
.vip,generic,Minds + Machines Group Limited,2016-08-08,2015-07-30,https://www.iana.org/domains/root/db/vip.html
.virgin,generic,Virgin Enterprises Limited,2015-10-07,2015-09-10,https://www.iana.org/domains/root/db/virgin.html
.visa,generic,Visa Worldwide Pte. Limited,2016-07-28,2016-06-30,https://www.iana.org/domains/root/db/visa.html
.vision,generic,"Koko Station, LLC",2015-06-29,2014-02-06,https://www.iana.org/domains/root/db/vision.html
.vista,generic,Vistaprint Limited,2015-06-22,2015-06-04,https://www.iana.org/domains/root/db/vista.html
.vistaprint,generic,Vistaprint Limited,2015-06-22,2015-06-04,https://www.iana.org/domains/root/db/vistaprint.html
.viva,generic,Saudi Telecom Company,2015-10-21,2015-08-20,https://www.iana.org/domains/root/db/viva.html
.vivo,generic,Telefonica Brasil S.A.,2016-07-16,2016-05-26,https://www.iana.org/domains/root/db/vivo.html
.vlaanderen,generic,DNS.be vzw,2015-12-21,2014-06-05,https://www.iana.org/domains/root/db/vlaanderen.html
.vn,country-code,Ministry of Information and Communications of Socialist Republic of Viet Nam,2016-08-02,1994-04-14,https://www.iana.org/domains/root/db/vn.html
.vodka,generic,Top Level Domain Holdings Limited,2016-04-16,2014-02-28,https://www.iana.org/domains/root/db/vodka.html
.volkswagen,generic,Volkswagen Group of America Inc.,2016-01-12,2015-12-23,https://www.iana.org/domains/root/db/volkswagen.html
.vote,generic,Monolith Registry LLC,2014-03-03,2014-02-13,https://www.iana.org/domains/root/db/vote.html
.voting,generic,Valuetainment Corp.,2016-01-21,2014-01-16,https://www.iana.org/domains/root/db/voting.html
.voto,generic,Monolith Registry LLC,2014-03-03,2014-02-13,https://www.iana.org/domains/root/db/voto.html
.voyage,generic,"Ruby House, LLC",2015-06-29,2013-10-31,https://www.iana.org/domains/root/db/voyage.html
.vu,country-code,Telecom Vanuatu Limited,2016-03-25,1995-04-10,https://www.iana.org/domains/root/db/vu.html
.vuelos,generic,Travel Reservations SRL,2016-06-05,2016-02-19,https://www.iana.org/domains/root/db/vuelos.html
.wales,generic,Nominet UK,2015-08-18,2014-07-31,https://www.iana.org/domains/root/db/wales.html
.walmart,generic,"Wal-Mart Stores, Inc.",2016-08-18,2016-07-21,https://www.iana.org/domains/root/db/walmart.html
.walter,generic,Sandvik AB,2016-02-10,2015-05-14,https://www.iana.org/domains/root/db/walter.html
.wang,generic,Zodiac Registry Limited,2014-06-19,2013-12-12,https://www.iana.org/domains/root/db/wang.html
.wanggou,generic,"Amazon Registry Services, Inc.",2015-12-15,2015-11-12,https://www.iana.org/domains/root/db/wanggou.html
.warman,generic,Weir Group IP Limited,2016-05-03,2016-04-14,https://www.iana.org/domains/root/db/warman.html
.watch,generic,"Sand Shadow, LLC",2015-06-29,2014-01-16,https://www.iana.org/domains/root/db/watch.html
.watches,generic,Richemont DNS Inc.,2015-12-17,2015-11-12,https://www.iana.org/domains/root/db/watches.html
.weather,generic,"The Weather Channel, LLC",2016-01-12,2015-12-23,https://www.iana.org/domains/root/db/weather.html
.weatherchannel,generic,"The Weather Channel, LLC",2016-01-28,2016-01-22,https://www.iana.org/domains/root/db/weatherchannel.html
.webcam,generic,dot Webcam Limited,2015-07-02,2014-03-06,https://www.iana.org/domains/root/db/webcam.html
.weber,generic,Saint-Gobain Weber SA,2016-02-22,2015-12-10,https://www.iana.org/domains/root/db/weber.html
.website,generic,DotWebsite Inc.,2015-07-20,2014-05-22,https://www.iana.org/domains/root/db/website.html
.wed,generic,"Atgron, Inc.",2015-01-30,2013-12-12,https://www.iana.org/domains/root/db/wed.html
.wedding,generic,Top Level Domain Holdings Limited,2016-04-16,2014-07-10,https://www.iana.org/domains/root/db/wedding.html
.weibo,generic,Sina Corporation,2016-04-06,2016-02-29,https://www.iana.org/domains/root/db/weibo.html
.weir,generic,Weir Group IP Limited,2016-02-19,2015-04-02,https://www.iana.org/domains/root/db/weir.html
.wf,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-11-14,https://www.iana.org/domains/root/db/wf.html
.whoswho,generic,Who's Who Registry,2016-07-28,2014-06-12,https://www.iana.org/domains/root/db/whoswho.html
.wien,generic,punkt.wien GmbH,2016-01-21,2013-12-19,https://www.iana.org/domains/root/db/wien.html
.wiki,generic,"Top Level Design, LLC",2015-10-16,2014-02-06,https://www.iana.org/domains/root/db/wiki.html
.williamhill,generic,William Hill Organization Limited,2014-07-28,2014-07-03,https://www.iana.org/domains/root/db/williamhill.html
.win,generic,First Registry Limited,2015-07-02,2015-02-05,https://www.iana.org/domains/root/db/win.html
.windows,generic,Microsoft Corporation,2016-02-27,2015-04-30,https://www.iana.org/domains/root/db/windows.html
.wine,generic,"June Station, LLC",2015-09-23,2015-07-23,https://www.iana.org/domains/root/db/wine.html
.winners,generic,"The TJX Companies, Inc.",2016-07-16,2016-04-07,https://www.iana.org/domains/root/db/winners.html
.wme,generic,"William Morris Endeavor Entertainment, LLC",2015-10-21,2014-08-22,https://www.iana.org/domains/root/db/wme.html
.wolterskluwer,generic,Wolters Kluwer N.V.,2016-02-11,2016-02-05,https://www.iana.org/domains/root/db/wolterskluwer.html
.woodside,generic,Woodside Petroleum Limited,2016-06-23,2016-01-08,https://www.iana.org/domains/root/db/woodside.html
.work,generic,Top Level Domain Holdings Limited,2016-04-16,2014-08-18,https://www.iana.org/domains/root/db/work.html
.works,generic,"Little Dynamite, LLC",2015-06-29,2014-01-16,https://www.iana.org/domains/root/db/works.html
.world,generic,"Bitter Fields, LLC",2015-06-29,2014-09-11,https://www.iana.org/domains/root/db/world.html
.ws,country-code,Government of Samoa Ministry of Foreign Affairs & Trade,2012-01-21,1995-07-14,https://www.iana.org/domains/root/db/ws.html
.wtc,generic,"World Trade Centers Association, Inc.",2014-05-02,2014-04-17,https://www.iana.org/domains/root/db/wtc.html
.wtf,generic,"Hidden Way, LLC",2015-06-29,2014-04-17,https://www.iana.org/domains/root/db/wtf.html
.xbox,generic,Microsoft Corporation,2016-02-29,2015-04-30,https://www.iana.org/domains/root/db/xbox.html
.xerox,generic,Xerox DNHC LLC,2016-02-22,2015-04-02,https://www.iana.org/domains/root/db/xerox.html
.xfinity,generic,"Comcast IP Holdings I, LLC",2016-07-13,2016-06-16,https://www.iana.org/domains/root/db/xfinity.html
.xihuan,generic,QIHOO 360 TECHNOLOGY CO. LTD.,2016-03-30,2016-03-18,https://www.iana.org/domains/root/db/xihuan.html
.xin,generic,Elegant Leader Limited,2016-03-16,2015-02-19,https://www.iana.org/domains/root/db/xin.html
.测试,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--0zwm56d.html
.कॉम,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--11b4c3d.html
.परीक्षा,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--11b5bs3a9aj6g.html
.セール,generic,"Amazon Registry Services, Inc.",2016-02-19,2016-01-29,https://www.iana.org/domains/root/db/xn--1ck2e1b.html
.佛山,generic,"Guangzhou YU Wei Information Technology Co., Ltd.",2014-08-14,2014-07-17,https://www.iana.org/domains/root/db/xn--1qqw23a.html
.ಭಾರತ,country-code,Not assigned,2016-06-30,2016-04-18,https://www.iana.org/domains/root/db/xn--2scrj9c.html
.慈善,generic,Excellent First Limited,2016-03-25,2015-03-12,https://www.iana.org/domains/root/db/xn--30rr7y.html
.集团,generic,Eagle Horizon Limited,2016-03-17,2013-12-12,https://www.iana.org/domains/root/db/xn--3bst00m.html
.在线,generic,TLD REGISTRY LIMITED,2016-07-07,2013-12-19,https://www.iana.org/domains/root/db/xn--3ds443g.html
.한국,country-code,KISA (Korea Internet & Security Agency),2014-01-13,2011-02-05,https://www.iana.org/domains/root/db/xn--3e0b707e.html
.ଭାରତ,country-code,Not assigned,2016-07-01,2016-04-18,https://www.iana.org/domains/root/db/xn--3hcrj9c.html
.大众汽车,generic,"Volkswagen (China) Investment Co., Ltd.",2016-08-17,2016-07-21,https://www.iana.org/domains/root/db/xn--3oq18vl8pn36a.html
.点看,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--3pxu8k.html
.คอม,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--42c2d9a.html
.ভাৰত,country-code,Not assigned,2016-07-01,2016-04-18,https://www.iana.org/domains/root/db/xn--45br5cyl.html
.ভারত,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--45brj9c.html
.八卦,generic,Zodiac Scorpio Limited,2014-11-25,2014-11-06,https://www.iana.org/domains/root/db/xn--45q11c.html
‏.موقع‎,generic,Suhub Electronic Establishment,2014-05-28,2014-05-15,https://www.iana.org/domains/root/db/xn--4gbrim.html
.বাংলা,country-code,Not assigned,2016-03-08,2011-03-30,https://www.iana.org/domains/root/db/xn--54b7fta0cc.html
.公益,generic,China Organizational Name Administration Center,2013-12-17,2013-12-12,https://www.iana.org/domains/root/db/xn--55qw42g.html
.公司,generic,Computer Network Information Center of Chinese Academy of Sciences （China Internet Network Information Center）,2014-01-20,2014-01-09,https://www.iana.org/domains/root/db/xn--55qx5d.html
.香格里拉,generic,Shangri‐La International Hotel Management Limited,2016-07-02,2016-06-24,https://www.iana.org/domains/root/db/xn--5su34j936bgsg.html
.网站,generic,Global Website TLD Asia Limited,2016-04-17,2015-12-04,https://www.iana.org/domains/root/db/xn--5tzm5g.html
.移动,generic,Afilias Limited,2014-02-05,2014-01-23,https://www.iana.org/domains/root/db/xn--6frz82g.html
.我爱你,generic,Tycoon Treasure Limited,2016-03-25,2013-12-12,https://www.iana.org/domains/root/db/xn--6qq986b3xl.html
.москва,generic,Foundation for Assistance for Internet Technologies and Infrastructure Development (FAITID),2016-02-11,2014-04-17,https://www.iana.org/domains/root/db/xn--80adxhks.html
.испытание,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--80akhbyknj4f.html
.қаз,country-code,Association of IT Companies of Kazakhstan,2014-12-30,2011-09-15,https://www.iana.org/domains/root/db/xn--80ao21a.html
.онлайн,generic,CORE Association,2015-03-31,2013-10-21,https://www.iana.org/domains/root/db/xn--80asehdb.html
.сайт,generic,CORE Association,2015-03-31,2013-10-21,https://www.iana.org/domains/root/db/xn--80aswg.html
.联通,generic,China United Network Communications Corporation Limited,2016-02-06,2015-12-10,https://www.iana.org/domains/root/db/xn--8y0a063a.html
.срб,country-code,Serbian National Internet Domain Registry (RNIDS),2014-08-29,2011-02-05,https://www.iana.org/domains/root/db/xn--90a3ac.html
.бг,country-code,Imena.BG Plc (NAMES.BG Plc),2016-07-02,2016-03-05,https://www.iana.org/domains/root/db/xn--90ae.html
.бел,country-code,"Reliable Software, Ltd.",2015-12-08,2014-09-29,https://www.iana.org/domains/root/db/xn--90ais.html
‏.קום‎,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--9dbq2a.html
.时尚,generic,RISE VICTORY LIMITED,2016-03-17,2015-03-12,https://www.iana.org/domains/root/db/xn--9et52u.html
.微博,generic,Sina Corporation,2016-04-06,2016-02-29,https://www.iana.org/domains/root/db/xn--9krt00a.html
.테스트,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--9t4b11yi5a.html
.淡马锡,generic,Temasek Holdings (Private) Limited,2015-04-03,2014-12-18,https://www.iana.org/domains/root/db/xn--b4w605ferd.html
.ファッション,generic,"Amazon Registry Services, Inc.",2016-02-22,2016-01-29,https://www.iana.org/domains/root/db/xn--bck1b9a5dre4c.html
.орг,generic,Public Interest Registry,2016-05-09,2014-02-27,https://www.iana.org/domains/root/db/xn--c1avg.html
.नेट,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--c2br7g.html
.ストア,generic,"Amazon Registry Services, Inc.",2016-02-19,2016-01-29,https://www.iana.org/domains/root/db/xn--cck2b3b.html
.삼성,generic,"SAMSUNG SDS CO., LTD",2015-12-09,2013-12-12,https://www.iana.org/domains/root/db/xn--cg4bki.html
.சிங்கப்பூர்,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,2015-12-14,2011-02-05,https://www.iana.org/domains/root/db/xn--clchc0ea0b2g2a9gcd.html
.商标,generic,HU YI GLOBAL INFORMATION RESOURCES(HOLDING) COMPANY.HONGKONG LIMITED,2014-05-22,2014-05-08,https://www.iana.org/domains/root/db/xn--czr694b.html
.商店,generic,"Wild Island, LLC",2015-06-24,2014-11-20,https://www.iana.org/domains/root/db/xn--czrs0t.html
.商城,generic,Zodiac Aquarius Limited,2014-07-26,2014-02-27,https://www.iana.org/domains/root/db/xn--czru2d.html
.дети,generic,The Foundation for Network Initiatives “The Smart Internet”,2016-07-14,2014-02-13,https://www.iana.org/domains/root/db/xn--d1acj3b.html
.мкд,country-code,Macedonian Academic Research Network Skopje,2014-10-24,2014-04-21,https://www.iana.org/domains/root/db/xn--d1alf.html
‏.טעסט‎,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--deba0ad.html
.ею,country-code,EURid vzw/asbl,2016-02-12,2015-12-08,https://www.iana.org/domains/root/db/xn--e1a4c.html
.ポイント,generic,"Amazon Registry Services, Inc.",2015-12-14,2015-11-25,https://www.iana.org/domains/root/db/xn--eckvdtc9d.html
.新闻,generic,Xinhua News Agency Guangdong Branch 新华通讯社广东分社,2015-08-24,2015-08-06,https://www.iana.org/domains/root/db/xn--efvy88h.html
.工行,generic,Industrial and Commercial Bank of China Limited,2015-05-07,2015-04-23,https://www.iana.org/domains/root/db/xn--estv75g.html
.家電,generic,"Amazon Registry Services, Inc.",2016-03-25,2016-03-18,https://www.iana.org/domains/root/db/xn--fct429k.html
‏.كوم‎,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--fhbei.html
.中文网,generic,TLD REGISTRY LIMITED,2016-07-07,2013-12-19,https://www.iana.org/domains/root/db/xn--fiq228c5hs.html
.中信,generic,CITIC Group Corporation,2014-01-22,2014-01-09,https://www.iana.org/domains/root/db/xn--fiq64b.html
.中国,country-code,China Internet Network Information Center (CNNIC),2015-06-19,2010-07-09,https://www.iana.org/domains/root/db/xn--fiqs8s.html
.中國,country-code,China Internet Network Information Center (CNNIC),2015-06-19,2010-07-09,https://www.iana.org/domains/root/db/xn--fiqz9s.html
.娱乐,generic,"Will Bloom, LLC",2015-06-24,2014-07-17,https://www.iana.org/domains/root/db/xn--fjq720a.html
.谷歌,generic,Charleston Road Registry Inc.,2016-08-12,2014-10-09,https://www.iana.org/domains/root/db/xn--flw351e.html
.భారత్,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--fpcrj9c3d.html
.ලංකා,country-code,LK Domain Registry,2011-09-22,2010-08-19,https://www.iana.org/domains/root/db/xn--fzc2c9e2c.html
.電訊盈科,generic,PCCW Enterprises Limited,2016-05-11,2016-04-15,https://www.iana.org/domains/root/db/xn--fzys8d69uvgm.html
.购物,generic,Minds + Machines Group Limited,2016-01-19,2016-01-08,https://www.iana.org/domains/root/db/xn--g2xx48c.html
.測試,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--g6w251d.html
.クラウド,generic,"Amazon Registry Services, Inc.",2016-02-19,2016-01-29,https://www.iana.org/domains/root/db/xn--gckr3f0f.html
.ભારત,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--gecrj9c.html
.भारतम्,country-code,Not assigned,Registration date 2016-08-15,,https://www.iana.org/domains/root/db/xn--h2breg3eve.html
.भारत,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--h2brj9c.html
.भारोत,country-code,Not assigned,Registration date 2016-08-15,,https://www.iana.org/domains/root/db/xn--h2brj9c8c.html
‏.آزمایشی‎,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--hgbk6aj7f53bba.html
.பரிட்சை,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--hlcj6aya9esc7a.html
.网店,generic,Zodiac Libra Limited,2014-12-02,2014-11-20,https://www.iana.org/domains/root/db/xn--hxt814e.html
.संगठन,generic,Public Interest Registry,2016-05-09,2014-02-27,https://www.iana.org/domains/root/db/xn--i1b6b1a6a2e.html
.餐厅,generic,HU YI GLOBAL INFORMATION RESOURCES (HOLDING) COMPANY. HONGKONG LIMITED,2015-06-01,2015-05-08,https://www.iana.org/domains/root/db/xn--imr513n.html
.网络,generic,Computer Network Information Center of Chinese Academy of Sciences （China Internet Network Information Center）,2014-01-20,2014-01-09,https://www.iana.org/domains/root/db/xn--io0a7i.html
.ком,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--j1aef.html
.укр,country-code,"Ukrainian Network Information Centre (UANIC), Inc.",2014-07-28,2011-03-01,https://www.iana.org/domains/root/db/xn--j1amh.html
.香港,country-code,Hong Kong Internet Registration Corporation Ltd.,2016-03-01,2010-07-12,https://www.iana.org/domains/root/db/xn--j6w193g.html
.诺基亚,generic,Nokia Corporation,2015-12-18,2015-04-23,https://www.iana.org/domains/root/db/xn--jlq61u9w7b.html
.食品,generic,"Amazon Registry Services, Inc.",2016-02-22,2016-01-29,https://www.iana.org/domains/root/db/xn--jvr189m.html
.δοκιμή,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--jxalpdlp.html
.飞利浦,generic,Koninklijke Philips N.V.,2015-10-08,2015-02-13,https://www.iana.org/domains/root/db/xn--kcrx77d1x4a.html
‏.إختبار‎,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--kgbechtv.html
.台湾,country-code,Taiwan Network Information Center (TWNIC),2012-02-22,2010-07-14,https://www.iana.org/domains/root/db/xn--kprw13d.html
.台灣,country-code,Taiwan Network Information Center (TWNIC),2012-02-22,2010-07-14,https://www.iana.org/domains/root/db/xn--kpry57d.html
.手表,generic,Richemont DNS Inc.,2015-12-17,2015-11-12,https://www.iana.org/domains/root/db/xn--kpu716f.html
.手机,generic,"Beijing RITT-Net Technology Development Co., Ltd",2016-02-22,2014-06-05,https://www.iana.org/domains/root/db/xn--kput3i.html
.мон,country-code,"Datacom Co.,Ltd",2014-11-04,2012-06-21,https://www.iana.org/domains/root/db/xn--l1acc.html
‏.الجزائر‎,country-code,CERIST,2011-05-03,2011-02-05,https://www.iana.org/domains/root/db/xn--lgbbat1ad8j.html
‏.عمان‎,country-code,Telecommunications Regulatory Authority (TRA),2015-12-29,2011-02-05,https://www.iana.org/domains/root/db/xn--mgb9awbf.html
‏.ارامكو‎,generic,Aramco Services Company,2015-10-15,2015-08-20,https://www.iana.org/domains/root/db/xn--mgba3a3ejt.html
‏.ایران‎,country-code,Institute for Research in Fundamental Sciences (IPM),2013-10-09,2011-02-05,https://www.iana.org/domains/root/db/xn--mgba3a4f16a.html
‏.العليان‎,generic,Crescent Holding GmbH,2016-05-03,2016-04-21,https://www.iana.org/domains/root/db/xn--mgba7c0bbn0a.html
